DNA sample ethnicity and id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,DNA sample ethnicity,sample id
VK2020_SWE_Skara_VA:VK35,0.126344,0.123895,0.065619,0.054587,0.039084,0.018407,0.00611,0.002308,0.007158,-0.010023,-0.008444,0.007493,-0.018434,-0.014313,0.026737,0.011005,-0.008475,0.000507,0.006159,0.003001,0.00262,0.005688,-0.005793,0.005663,0.008143,VK2020_SWE_Skara_VA,VK35
VK2020_SWE_Skara_VA:VK39,0.12862,0.135065,0.056191,0.047481,0.050163,0.014781,-0.001175,0.009461,0.00859,0.004374,-0.007145,0.000749,-0.003122,-0.006606,0.016286,0.015778,-0.008736,0.003041,0.006536,0.006503,0.000374,-0.010263,-0.015529,0.015544,0.008263,VK2020_SWE_Skara_VA,VK39
VK2020_SWE_Skara_VA:VK395,0.126344,0.109677,0.093149,0.083334,0.041854,0.021196,0.0094,0.019615,-0.006545,-0.034989,0.005684,-0.007643,0.016799,0.01156,-0.012351,0.003447,0.005607,-0.002027,-0.001508,0.002626,0.00025,-0.007419,0.003081,-0.001566,0.000718,VK2020_SWE_Skara_VA,VK395
VK2020_SWE_Skara_VA:VK396,0.118376,0.137096,0.063356,0.038114,0.037853,0.010598,-0.000235,0.008307,0.007363,0.006196,-0.008119,0.008542,-0.016204,-0.013762,0.013708,0.012066,0.015125,-0.001647,-0.005154,-0.000125,-0.001747,-0.001607,0.006902,0.011809,-0.002754,VK2020_SWE_Skara_VA,VK396
VK2020_SWE_Skara_VA:VK397,0.126344,0.127957,0.077687,0.06783,0.041546,0.029005,0.014336,0.008307,-0.003068,-0.01713,-0.005684,-0.005395,0.001338,0.015138,-0.001086,0.006099,0.012256,0.003421,0.004148,0.004377,0.002246,-0.002597,0.005793,-0.001687,0.000479,VK2020_SWE_Skara_VA,VK397
VK2020_SWE_Skara_VA:VK398,0.127482,0.129988,0.05242,0.038437,0.03416,0.009203,0.00376,0.00923,0.00225,0.00328,-0.00406,0.007643,-0.01115,0.003441,0.024701,-0.00358,-0.023208,0.003041,0.005028,-0.002126,0.008485,0.008285,-0.000863,0.010483,0.003233,VK2020_SWE_Skara_VA,VK398
VK2020_SWE_Skara_VA:VK399,0.129758,0.133034,0.078441,0.056202,0.043085,0.019522,0.007285,0.010384,0.00409,-0.005649,-0.005521,0.005995,-0.003865,-0.002752,0.021987,-0.010607,-0.022556,0.010642,0.002891,0.001501,0.013351,0.004328,-0.000616,0.008073,0.001197,VK2020_SWE_Skara_VA,VK399
VK2020_SWE_Skara_VA:VK40,0.120652,0.137096,0.067127,0.053941,0.037545,0.021196,0,0.001385,0.006545,-0.004374,-0.005359,0.005095,-0.015758,-0.003303,0.018865,0.00716,-0.010691,-0.002914,0.006536,0.003752,0.00262,0.006801,-0.002218,0.016508,0.002634,VK2020_SWE_Skara_VA,VK40
VK2020_SWE_Skara_VA:VK400,0.129758,0.123895,0.06675,0.053618,0.043085,0.018128,0.002585,0.005538,-0.003886,0.000911,-0.003248,0.004046,-0.010555,-0.014588,0.02443,0.013392,0.010822,0.003547,0.003771,0.005753,0.00025,0.011871,-0.003204,0.019762,-0.006586,VK2020_SWE_Skara_VA,VK400
VK2020_SWE_Skara_VA:VK401,0.125205,0.13405,0.070522,0.062985,0.045239,0.015618,0.00423,0.003231,0.003681,-0.000547,-0.000162,0.006145,-0.013231,-0.012661,0.026873,0.007425,-0.001956,0.002027,0.002514,0.006003,0.010232,0.009027,-0.003204,0.01458,-0.001437,VK2020_SWE_Skara_VA,VK401
VK2020_SWE_Skara_VA:VK402,0.12862,0.133034,0.064488,0.041344,0.044624,0.017012,0.003055,0.011769,0.00859,-0.004191,-0.00341,0.007194,-0.004608,-0.009358,0.024022,0.00769,-0.007693,0.001394,0.008045,0.006128,-0.001123,0.004451,0.007025,0.011206,0.004431,VK2020_SWE_Skara_VA,VK402
VK2020_SWE_Skara_VA:VK403,0.121791,0.135065,0.051666,0.030039,0.038469,0.005857,-0.00611,0.004154,0.007363,0.010752,0.00406,0.010041,-0.008028,-0.007707,0.013979,0.006629,-0.002086,0.006588,0.001508,-0.002501,-0.000873,0.00507,-0.004683,0.003133,-0.002515,VK2020_SWE_Skara_VA,VK403
VK2020_SWE_Skara_VA:VK404,0.130897,0.135065,0.075801,0.065892,0.044624,0.024821,0.006815,0.009461,0.007158,-0.010205,-0.004547,-0.009142,0.001635,-0.002064,0.019001,0.014585,-0.009779,0.006714,-0.001006,0.010505,0,-0.000618,0.00037,0.010845,0.000239,VK2020_SWE_Skara_VA,VK404
VK2020_SWE_Skara_VA:VK405,0.126344,0.136081,0.060716,0.059432,0.035699,0.009482,-0.00047,0.002538,0.01084,0,0.004222,0.009442,-0.017988,-0.015138,0.021172,0.00305,-0.016037,0.00228,0.001006,-0.003126,0.012603,0.004328,-0.002218,0.009399,0.000359,VK2020_SWE_Skara_VA,VK405
VK2020_SWE_Skara_VA:VK406,0.129758,0.126941,0.06939,0.061693,0.047086,0.022032,0.006815,0.013153,0.007976,-0.004009,-0.004709,0.007343,-0.011298,-0.004542,0.019815,0.012596,-0.009257,0.000633,0.005405,0,0.009358,-0.004699,0.002958,0.014821,0.005389,VK2020_SWE_Skara_VA,VK406
VK2020_SWE_Skara_VA:VK407,0.132035,0.136081,0.065242,0.064923,0.044931,0.0251,0.011751,0.00923,0.00409,-0.016401,-0.013316,0.004646,-0.011298,-0.00867,0.017779,0.016706,-0.006128,0.001267,0.010182,0.010005,0.016346,0.004822,0.000863,0.025184,-0.003952,VK2020_SWE_Skara_VA,VK407
VK2020_SWE_Skara_VA:VK42,0.127482,0.129988,0.055437,0.044251,0.036007,0.018686,0.001645,-0.000231,0.010226,0.006925,-0.005034,0.000599,-0.007433,-0.010597,0.011129,0.001856,-0.008084,-0.001647,0.00176,-0.000375,0.004742,0.000618,-0.007272,0.002651,0.002155,VK2020_SWE_Skara_VA,VK42
VK2020_SWE_Skara_VA:VK424,0.126344,0.140143,0.058077,0.037468,0.050163,0.018686,-0.002115,0,0.011658,0.010387,-0.016564,-0.005245,-0.007284,-0.000826,0.011943,0.000796,-0.011735,-0.000633,-0.001508,0.010755,0.013102,0.002968,0.004067,0.006627,0.000599,VK2020_SWE_Skara_VA,VK424
VK2020_SWE_Skara_VA:VK425,0.118376,0.127957,0.057322,0.067507,0.040007,0.010319,-0.00094,0.009923,0.022293,-0.000547,0.001137,-0.003147,-0.012487,-0.01156,0.018187,0.027711,-0.002086,0.008615,-0.00817,0.007879,0.01123,0.006306,-0.008874,0.018798,0.01928,VK2020_SWE_Skara_VA,VK425
VK2020_SWE_Skara_VA:VK426,0.112685,0.126941,0.053174,0.021318,0.031698,0.007809,-0.013866,0.003231,0.006749,0.007107,-0.004872,0.012139,-0.016055,-0.029314,0.002307,0.023336,0.019949,-0.001394,0.007165,-0.001501,-0.005989,0.012613,0.005053,-0.003856,-0.005029,VK2020_SWE_Skara_VA,VK426
VK2020_SWE_Skara_VA:VK427,0.121791,0.14319,0.086361,0.049419,0.039084,0.029005,0.000235,0.006923,-0.000205,0.009476,0.005196,0.010341,-0.000595,-0.018717,0.010858,0.010872,-0.007041,-0.004561,-0.012318,-0.004377,0.026079,0.007419,-0.012571,0.010122,0.015328,VK2020_SWE_Skara_VA,VK427
VK2020_SWE_Uppsala_VA:VK517,0.132035,0.121864,0.078441,0.071706,0.040315,0.024542,0.000705,0.010846,0.010635,-0.011481,-0.001786,-0.003897,0.006244,0,0.009229,0.016839,0.00339,0.005574,0.002891,0.007504,0.010232,0.003091,-0.001602,0.01217,-0.000479,VK2020_SWE_Uppsala_VA,VK517
VK2020_SWE_Uppsala_VA:VK527,0.133173,0.119832,0.078441,0.069122,0.047701,0.021475,0.007755,0.018461,0.006545,-0.010205,0,-0.002847,0.000595,0.000826,0.013708,0.011535,-0.001565,0.006588,-0.004902,0.004127,0.009982,-0.002597,0.006286,0.007591,-0.00467,VK2020_SWE_Uppsala_VA,VK527
VK2020_UKR_Chernigov_VA_o:VK542,0.120652,0.125926,0.060339,0.047804,0.026159,0.012271,0.005405,0.011307,-0.006749,-0.016401,0.001461,-0.004046,0.017096,0.030552,-0.016422,-0.003713,-0.011735,-0.002534,0.002388,0.003252,-0.000749,-0.001607,0.005793,-0.00723,0.007544,VK2020_UKR_Chernigov_VA_o,VK542
VK2020_UKR_Lutsk_MA:VK541,0.127482,0.125926,0.062602,0.053618,0.035699,0.02008,0.00658,0.016845,-0.0045,-0.015308,0.000974,-0.008093,0.016947,0.02202,-0.016286,0.001989,0.007562,-0.001647,-0.002011,0.001626,-0.006738,-0.013107,0.012941,-0.00723,0.00012,VK2020_UKR_Lutsk_MA,VK541
VK2020_UKR_Shestovitsa_VA:VK539,0.125205,0.114755,0.082967,0.066215,0.040623,0.021475,0.00329,0.010384,0.001227,-0.014761,0.002923,0.001649,0.001487,0.000138,0.010179,-0.005569,-0.025164,0.005828,0.000251,0.004002,0.003244,-0.001237,0.006655,0.00723,0.001676,VK2020_UKR_Shestovitsa_VA,VK539
VK2020_UKR_Shestovitsa_VA:VK540,0.12862,0.117801,0.080327,0.064277,0.048317,0.017291,0.009165,0.007384,0.002659,-0.015308,0.005196,-0.001049,0,-0.006744,0.017644,-0.007955,-0.016689,0.003674,0.002137,-0.001376,0.005865,0.003586,-0.003451,0.011327,0.001078,VK2020_UKR_Shestovitsa_VA,VK540
VK2020_Wales_Anglesey_VA:VK171,0.127482,0.125926,0.058077,0.046835,0.041546,0.022032,0.003055,0.001846,0,-0.005649,-0.005359,0.021431,-0.022299,-0.029176,0.016829,0.017369,0.011604,-0.002914,0.009553,0.014007,-0.007612,-0.003339,0.003451,0.01687,0.001557,VK2020_Wales_Anglesey_VA,VK171
VNM_BA_Dong_Son_Culture:Vt779,0.034147,-0.391994,-0.034695,-0.05491,0.126485,0.039602,0.00047,-0.013615,-0.023725,-0.005103,0.018837,0.006444,0.008176,-0.00812,-0.007329,0.014585,-0.011083,0.008108,-0.012821,-0.006378,0.002246,0.017311,-0.002835,-0.005663,-0.006945,VNM_BA_Dong_Son_Culture,Vt779
VNM_BA_Dong_Son_Culture:Vt781,0.043253,-0.370668,-0.046386,-0.059755,0.139411,0.071675,-0.001175,-0.011769,-0.023316,-0.002734,0.033939,-0.012139,0.006392,-0.016239,0.006107,0.005834,-0.00691,0.010262,0.015084,-0.018759,0.0141,0.002473,0.014666,0.014701,0.011256,VNM_BA_Dong_Son_Culture,Vt781
VNM_BA:I2497_all,0.009106,-0.421445,-0.037712,-0.046189,0.122792,0.061914,-0.011516,-0.013615,-0.024543,-0.01221,0.017213,-0.003147,-0.003122,-0.004542,-0.001357,-0.001724,-0.001434,-0.003547,0.005782,-0.005503,0.008984,0.00371,0.020829,0.004579,0.006466,VNM_BA,I2497_all
VNM_LN:Vt777,0.020488,-0.397072,-0.033564,-0.04522,0.132332,0.068049,-0.00846,-0.002308,-0.02577,-0.007836,0.030042,0.000599,-0.00446,-0.009771,0.020087,0.002784,0.009518,-0.005448,0.005028,-0.01113,0.009608,-0.001978,0.013927,-0.008555,0.000958,VNM_LN,Vt777
VNM_LN:Vt778,0.011382,-0.388948,-0.050534,-0.042959,0.12033,0.069165,-0.006345,-0.002077,0.004704,-0.024966,0.047255,0.003147,-0.014271,-0.007432,0.002986,-0.007425,0.013169,-0.004687,-0.002514,0.014257,0.004866,0.018672,-0.013434,-0.001325,0.04287,VNM_LN,Vt778
VNM_LN:Vt833,0.017073,-0.376761,-0.086361,-0.032623,0.152028,0.073906,0.003995,-0.006692,-0.008999,-0.010934,0.097595,0.005095,-0.000595,-0.019955,0.001493,0.003845,0.001434,-0.016723,0,0.01013,-0.021961,0.005317,-0.018117,-0.013134,0.040715,VNM_LN,Vt833
VNM_N:I0627_all,-0.001138,-0.390979,-0.052043,-0.033269,0.142796,0.062193,0.004935,-0.006,-0.01309,-0.006014,0.07957,-0.007044,-0.005203,0.009358,0.031759,0.000796,-0.004303,-0.001394,-0.004651,0.016258,0.000749,0.005441,-0.004807,0.005543,0.037362,VNM_N,I0627_all
VNM_N:I1137_all,0.001138,-0.382855,-0.077687,-0.028747,0.12587,0.058567,0.00235,-0.015922,-0.014521,-0.023144,0.059597,0.004046,0.001189,-0.006606,0.002172,-0.007027,0.002086,0.002914,0.000628,0.014382,-0.007736,0.011376,0.010846,-0.018316,0.030656,VNM_N,I1137_all
VUT_1100BP:FUT001,-0.030732,-0.254898,-0.201005,0.203168,0.170493,-0.327139,-0.00282,0.008307,-0.019839,-0.010752,0.000162,-0.000899,-0.002379,-0.005092,0.001086,0,-0.000522,0.003801,0.00905,0.001126,-0.007362,-0.006183,-0.004067,0.000723,-0.011975,VUT_1100BP,FUT001
VUT_1100BP:FUT002,-0.028456,-0.270131,-0.204777,0.209951,0.171724,-0.323234,0.00188,-0.000923,-0.026588,-0.011299,-0.000974,0.001948,-0.001933,0.002477,0.002443,0.003315,-0.002608,0.002407,-0.006662,-0.004877,0.001747,-0.00915,-0.000739,-0.002048,-0.012214,VUT_1100BP,FUT002
VUT_1100BP:FUT007,-0.037562,-0.262007,-0.204399,0.207367,0.1668,-0.339131,0.00047,0.001385,-0.022498,-0.01713,-0.002111,0.002248,0.006541,0.003165,-0.002036,-0.005038,-0.014342,-0.000127,0.00088,-0.019885,-0.001996,-0.008656,-0.008751,-0.003856,-0.004191,VUT_1100BP,FUT007
VUT_1200BP:FUT006,-0.039838,-0.262007,-0.203268,0.208659,0.168339,-0.338294,-0.00376,0.005077,-0.01943,-0.006743,0.000974,0.005245,0.008176,-0.001514,-0.002579,0.001856,-0.000391,-0.004181,0.000628,-0.008504,-0.004866,-0.004946,-0.007518,-0.004579,-0.018082,VUT_1200BP,FUT006
VUT_1300BP_all:I3921_all,-0.044391,-0.238649,-0.222878,0.242251,0.169262,-0.380965,0.003995,0.003923,-0.02577,-0.009112,-0.003573,0.001948,0.000743,-0.00289,-0.008686,-0.003315,0.009388,0.002027,0.000628,-0.001876,0.004617,-0.000989,-0.003204,-0.007591,-0.005628,VUT_1300BP_all,I3921_all
VUT_1300BP_all:I4096_all,-0.045529,-0.241696,-0.219861,0.237406,0.17234,-0.373713,0.00188,0.00923,-0.019225,-0.006743,-0.004709,0.00045,0.002825,-0.004404,-0.003257,-0.001856,0.001956,-0.00266,-0.001131,-0.001501,0.003119,0.004451,-0.005546,-0.002771,0.001078,VUT_1300BP_all,I4096_all
VUT_150BP_all:I4105_all,-0.044391,-0.237634,-0.219861,0.242574,0.162492,-0.378455,-0.001645,0.004384,-0.02352,-0.006743,-0.001786,-0.000599,0.001933,0.001789,-0.002579,-0.002254,-0.00352,-0.003927,0.000251,0.003502,-0.003619,-0.005441,0.000616,0.000482,-0.000838,VUT_150BP_all,I4105_all
VUT_150BP_all:I4106_all,-0.042115,-0.243727,-0.226272,0.241928,0.166493,-0.37706,-0.00188,0.002077,-0.022702,-0.00656,-0.010068,3.00E-04,0.001487,0.001101,0.000271,-0.007955,-0.002608,-0.00152,0.003771,-0.001376,0.001373,-0.000618,-0.001356,-0.00253,-0.004431,VUT_150BP_all,I4106_all
VUT_150BP_all:I4450_all,-0.046667,-0.245758,-0.22137,0.239344,0.171109,-0.369809,-0.002115,0.000462,-0.026384,-0.006196,-0.003897,0.004346,0.003865,-0.006055,-0.002443,0.001724,-0.001695,-0.00266,-0.002137,-0.001751,0.001622,-0.007048,0.002465,-0.004699,-0.008622,VUT_150BP_all,I4450_all
VUT_150BP:I4419,-0.040976,-0.252867,-0.211188,0.226101,0.161876,-0.345546,0.000235,-0.001615,-0.028838,-0.01221,0.002111,-0.001349,0.002379,-0.005643,0.002443,0.004243,-0.00326,-0.002534,0.008673,0.001876,-0.011729,-0.01051,-0.002958,-0.007953,-0.013053,VUT_150BP,I4419
VUT_150BP:I4424,-0.036423,-0.260991,-0.189315,0.200261,0.162492,-0.322676,-0.003995,0.003923,-0.02127,-0.001093,0.003085,-0.007493,0.002527,0.004129,0.00095,-0.000663,-0.001304,0.000633,0.009553,0.000375,0.002246,-0.00371,-0.007518,-0.002892,-0.012693,VUT_150BP,I4424
VUT_150BP:I4425,-0.030732,-0.27724,-0.187052,0.190894,0.159722,-0.28921,-0.005405,0.007846,-0.026384,-0.008383,0.013478,-0.001649,0.002081,0.002202,0.000814,0.001591,0.003651,0.004434,0.000126,0.005503,0.002496,-0.008161,-0.002218,-0.007591,-0.021794,VUT_150BP,I4425
VUT_150BP:TAN001,-0.042115,-0.242712,-0.211942,0.231592,0.164954,-0.35949,0.00329,0.006,-0.031088,-0.015308,-0.003248,-0.008842,0.004906,-0.003991,-0.003257,0.001856,-0.000652,0.000127,0.000754,0.001376,-0.00262,-0.001978,-0.001725,-0.004217,-0.010179,VUT_150BP,TAN001
VUT_2000BP:MAL007,-0.022765,-0.304659,-0.174984,0.148258,0.163723,-0.248213,0.00376,-0.004615,-0.025565,-0.000547,0.015102,-0.004196,0.003865,0.001239,0.002172,-0.001326,0.002999,0.000507,0.008673,-0.006878,-0.002496,-0.005688,-0.002342,0.001687,-0.01904,VUT_2000BP,MAL007
VUT_2300BP_all:I4451_all,-0.039838,-0.227479,-0.231552,0.254202,0.176648,-0.406901,0.00188,0.003,-0.025975,-0.010752,-0.00065,0.004646,0.000297,-0.001651,-0.001493,-0.002519,-0.005867,-0.007981,-0.002011,0.003877,0.008235,-0.004946,-0.003081,-0.001084,-0.010897,VUT_2300BP_all,I4451_all
VUT_2350BP:MAL002,-0.025041,-0.308721,-0.164802,0.148258,0.158491,-0.256579,-0.0094,-0.017999,-0.030474,-0.015672,0.021273,0.005995,0.004608,0.000963,0.008279,-0.004243,-0.007953,-0.005321,0.005782,-0.004252,-0.003119,-0.008161,-0.010846,-0.002289,-0.02862,VUT_2350BP,MAL002
VUT_2500BP:MAL004,-0.030732,-0.280286,-0.183658,0.179912,0.159414,-0.2867,-0.00564,0.004846,-0.016975,-0.011845,0.007145,0.002398,-0.001635,-0.006468,-0.001357,0.001591,0.00352,0.000507,-0.001634,-0.007253,-0.004492,-0.0115,-0.002095,-0.008073,-0.017603,VUT_2500BP,MAL004
VUT_2500BP:TAN002,-0.0387,-0.243727,-0.214582,0.239021,0.168955,-0.393794,0.001645,0.010615,-0.022498,-0.012028,-0.002761,0.007343,0.009366,-0.007432,-0.0095,-0.001061,-0.000391,0.002534,0.00264,0.009254,-0.000749,0.000866,-0.002711,-0.014701,-0.013292,VUT_2500BP,TAN002
VUT_2900BP_all:I1368_all,0.007968,-0.415352,-0.050157,-0.055233,0.139718,0.062472,-0.01081,-0.019845,-0.017385,-0.022051,0.063007,0.004196,-0.016055,0.017753,0.024294,0.014585,-0.009909,0.00152,0.011439,-0.01088,0.006738,-0.020279,0.003081,-0.013014,-0.06215,VUT_2900BP_all,I1368_all
VUT_2900BP_all:I1369_all,0.004553,-0.428553,-0.045254,-0.066861,0.153259,0.05522,-0.002115,-0.011769,-0.02577,-0.028247,0.051477,0.001499,0.000297,-0.000688,0.016422,0.016839,-0.005607,0.00114,0.011439,-0.007253,0.004367,-0.035983,-0.006162,-0.021569,-0.064186,VUT_2900BP_all,I1369_all
VUT_2900BP_all:I1370_all,0.013659,-0.419414,-0.044877,-0.066538,0.144027,0.061077,-0.007285,-0.020307,-0.014317,-0.022051,0.059272,0.009142,-0.006838,0.002477,0.014522,0.001458,-0.001434,0.007095,0.008925,-0.017133,0.002496,-0.018053,-0.001109,-0.010724,-0.061551,VUT_2900BP_all,I1370_all
VUT_500BP_all:I5259_all,-0.037562,-0.246774,-0.216467,0.228685,0.172032,-0.366183,0.002585,0.002308,-0.024952,-0.012028,0.003897,0.003597,-0.001784,-0.001651,-0.003257,-0.006364,0.003129,-0.002407,0.004022,0.001876,0.004367,-0.005317,0.000616,-0.006025,-0.005868,VUT_500BP_all,I5259_all
VUT_Eretok:I10968,-0.020488,-0.307705,-0.164802,0.136953,0.166493,-0.228411,-0.001175,-0.000692,-0.023316,-0.016766,0.023059,0.002847,-0.004757,0.001927,0.010858,0.00053,0.005476,0.006081,0.001257,-0.011506,-0.003119,-0.016817,0.003821,-0.010965,-0.021675,VUT_Eretok,I10968
VUT_Eretok:I10969,-0.020488,-0.322938,-0.163293,0.129847,0.155414,-0.21865,0,-0.001846,-0.023316,-0.014579,0.021435,0.004196,-0.009217,-0.006468,0.004614,0.002121,-0.003129,0.000507,0.00729,-0.004877,0.005989,-0.015828,0.002711,-0.006507,-0.037122,VUT_Eretok,I10969
VUT_Eretok:I14493,-0.036423,-0.269115,-0.180264,0.177005,0.169262,-0.296461,0.00141,0.002769,-0.022498,-0.014032,0.003897,0.002698,-0.000297,-0.001376,0.005429,-0.000663,0.002999,-0.002027,-0.002388,-0.004627,-0.004367,-0.011252,-0.003081,-0.011086,-0.016406,VUT_Eretok,I14493
VUT_Mangaas:I10966,-0.0387,-0.275208,-0.202891,0.202522,0.167416,-0.313473,0,0.011307,-0.02352,-0.010023,0.003573,0.002548,0.003865,-0.001376,0.005157,0.003978,0.009388,-0.004054,-0.000754,0.00963,0.005615,-0.005317,0.001109,-0.007712,-0.016406,VUT_Mangaas,I10966
VUT_Mangaas:I10967,-0.026179,-0.284348,-0.176492,0.158594,0.161876,-0.265225,0.00188,-0.001846,-0.016975,-0.015855,0.013641,0.009292,0.004608,-0.007019,0.003529,0.006762,-0.002608,0.009248,0.01345,0.000375,0.000624,-0.021887,-0.005669,-0.002771,-0.032213,VUT_Mangaas,I10967
VUT_Teouma:I5266,0.022765,-0.433631,-0.054305,-0.056202,0.149566,0.044901,0,-0.006,-0.005931,-0.014579,0.058622,0.012589,-0.015163,-0.012248,0.017372,0.000265,-0.011735,0.019257,0.006285,-0.007754,0.005366,-0.027822,0.005053,-0.007953,-0.061192,VUT_Teouma,I5266
VUT_Teouma:I5951,0.012521,-0.42246,-0.032055,-0.073321,0.148028,0.060519,-0.013866,0.002538,-0.02352,-0.006014,0.057973,0.004796,-0.009812,0.001101,0.013165,0.011403,0.005215,0.008995,0.003268,-0.019885,0.006114,-0.030295,-0.012695,-0.009399,-0.061192,VUT_Teouma,I5951
Wales_CA_EBA:I1775,0.126344,0.139128,0.067505,0.053618,0.036622,0.020917,0.002115,0.007615,-0.005318,-0.013485,-0.009581,0.01124,-0.00669,-0.009358,0.020087,0.010342,-0.014212,0.006461,-0.001634,0.000625,0.013476,0.005317,0.004807,0.013014,0.001796,Wales_CA_EBA,I1775
Wales_IA:I6771,0.129758,0.129988,0.067505,0.044251,0.041546,0.018407,-0.00235,0.008307,-0.001227,-0.002734,-0.009581,0.012889,-0.008176,-0.01913,0.016694,0.019756,0.011865,0.003421,0.005154,0.007379,0.004991,0.005193,0.002588,0.005543,-0.006107,Wales_IA,I6771
Wales_LBA:I16488,0.136588,0.129988,0.055437,0.059755,0.028005,0.017012,0.00611,0.007384,0.003272,0.003098,0,0.010641,-0.015312,-0.023671,0.027823,0.024264,-0.002608,0.006334,0.002137,0.006003,0.009858,-0.001607,0.004314,0.005302,-0.005868,Wales_LBA,I16488
Wales_MBA_lowEEF:I5440,0.126344,0.116786,0.068636,0.070414,0.045547,0.036256,-0.00376,0.009,0.004909,-0.009476,-0.006333,0.010341,-0.008474,-0.01156,0.024565,0.012198,0.009779,0.000887,-0.005405,0.009379,0.021961,-0.012489,0.006039,-0.000723,0.018082,Wales_MBA_lowEEF,I5440
Wales_MBA:I2574,0.124067,0.128972,0.056191,0.057171,0.025543,0.026774,0.003055,-0.003,0.008795,-0.009841,-0.004222,0.013788,-0.010555,-0.021194,0.026873,0.009679,-0.002217,0.003674,-0.000754,0.001751,0.002745,-0.011994,0.005176,0.005061,-0.008742,Wales_MBA,I2574
Wales_Meso:I6754,0.113823,0.116786,0.186675,0.194124,0.162492,0.064424,0.025146,0.031845,0.090604,0.009841,-0.019324,-0.008842,0.003271,-0.001514,0.062431,0.065897,0.000522,0.010515,-0.002011,0.057903,0.105938,0.017188,-0.045725,-0.174241,0.01916,Wales_Meso,I6754
Wales_Meso:SB460A3_lib,0.118376,0.114755,0.188937,0.196708,0.163415,0.064145,0.023501,0.029537,0.092445,0.010205,-0.020786,-0.003147,0.00669,-0.001651,0.060803,0.063378,-0.002608,0.009755,-0.006788,0.061404,0.105439,0.019537,-0.048929,-0.176531,0.016406,Wales_Meso,SB460A3_lib
Wales_MIA_LIA:I16475,0.126344,0.12491,0.063356,0.058463,0.039084,0.029005,0.009635,-0.009923,-0.000205,-0.002551,0.001461,0.007493,-0.011447,-0.022432,0.028094,0.014054,-0.003781,0.005828,-0.000754,0.001126,-0.009858,0.010016,0.005793,0.009881,-0.003353,Wales_MIA_LIA,I16475
Wales_MIA:I16405,0.12862,0.138112,0.059962,0.05168,0.0397,0.023148,0.00329,0.003692,0.001023,0.002369,-0.002923,-0.000749,-0.009068,-0.017753,0.017508,0.008751,-0.009257,0.002534,0.003268,0.003126,0.001123,0.001237,-0.006779,0,0.004431,Wales_MIA,I16405
Wales_N_low_res:I16491,0.104717,0.185842,0.05242,-0.055556,0.075091,-0.012829,0.00282,0.008307,0.073629,0.092758,0.001624,0.02248,-0.038503,0.007294,-0.017101,0.021347,0.026207,-0.003421,0.007793,-0.017133,0.018967,0.01793,-0.024896,-0.039042,0.00455,Wales_N_low_res,I16491
Wales_N:I5358,0.122929,0.162485,0.044877,-0.043605,0.080938,-0.018407,-0.007285,-0.008077,0.057471,0.089478,-0.004384,0.015137,-0.029435,-0.004817,-0.007193,-0.01127,-0.009257,0.004307,-0.005531,-0.002876,0.019216,0.008408,-0.020213,-0.046754,-0.006586,Wales_N,I5358
Wales_N:I5359,0.121791,0.17264,0.053928,-0.040698,0.084939,-0.023148,-0.000705,0.006461,0.059312,0.080548,0.000162,0.006744,-0.033895,-0.007844,-0.014794,-0.00305,0.022426,0.000127,0.000754,-0.006628,0.010606,0.004946,-0.012202,-0.035065,0.002754,Wales_N,I5359
WHG:I1875,0.130897,0.120848,0.191577,0.194447,0.159107,0.048248,0.015746,0.040152,0.087332,0.007472,-0.016076,-0.015436,0.017839,-0.003303,0.047909,0.047069,0.007302,0.018497,-0.003268,0.057027,0.087471,0.00915,-0.048436,-0.143153,0.01449,WHG,I1875
WHG:Rochedane,0.118376,0.111708,0.178001,0.184111,0.150182,0.044623,0.010575,0.034383,0.090809,0.028064,-0.014615,-0.016186,0.013974,-0.002752,0.058767,0.069344,0.002738,0.014189,-0.015335,0.054151,0.101446,0.013231,-0.050778,-0.178579,0.019519,WHG,Rochedane
Yamnaya_BGR:Bul4,0.113823,0.123895,0.034318,0.040375,0.003693,0.012829,0.003055,0.001615,-0.02127,-0.014579,0.005846,0.003897,-0.014271,0.00867,0.011401,-0.013524,-0.005998,0.000253,-0.000628,-0.004752,0.004742,0.005441,-0.002588,-0.000482,0.001197,Yamnaya_BGR,Bul4
Yamnaya_KAZ_Karagash:Yamnaya_Karagash,0.122929,0.08632,0.039598,0.10756,-0.020619,0.046854,0.000705,-0.010384,-0.059107,-0.070525,-0.00682,0.002698,-0.005798,-0.027525,0.040445,0.0179,0.002868,-0.005954,-0.006662,0.009379,-0.011105,-0.003833,0.008874,0.026269,-0.00958,Yamnaya_KAZ_Karagash,Yamnaya_Karagash
